Date,Close,EMA_fast,EMA_slow,signal_raw,position,returns,strategy_returns,bh_returns,cum_strategy,cum_bh
1910-07-01,8.91,6.585766671073191,5.593206565616882,1,1,-0.020879120879120805,-0.020879120879120805,-0.020879120879120805,1.2009051195137632,1.9327548806941428
1910-10-03,9.05,6.624573495150779,5.615085005075002,1,1,0.015712682379349197,0.015712682379349197,0.015712682379349197,1.2197745602244174,1.9631236442516269
1911-01-02,9.32,6.667021156644467,5.638533834156806,1,1,0.029834254143646266,0.029834254143646266,0.029834254143646266,1.256165624452107,2.021691973969631
1911-04-03,9.67,6.714312162051642,5.6640494428013834,1,1,0.037553648068669565,0.037553648068669565,0.037553648068669565,1.303339226228742,2.09761388286334
1911-07-03,8.67,6.74511039572012,5.683074446327957,1,1,-0.10341261633919341,-0.10341261633919341,-0.10341261633919341,1.1685575068669278,1.8806941431670279
1911-10-02,9.11,6.782352751693032,5.704763848566388,1,1,0.05074971164936559,0.05074971164936559,0.05074971164936559,1.227861463386126,1.9761388286334052
1912-01-01,9.3,6.822000739855347,5.727518507752676,1,1,0.02085620197585092,0.02085620197585092,0.02085620197585092,1.253469990064871,2.017353579175705
1912-04-01,9.58,6.865433799070224,5.751901302007406,1,1,0.03010752688172036,0.03010752688172036,0.03010752688172036,1.2912088714861787,2.0780911062906724
1912-07-01,9.81,6.911804920344709,5.777585470982042,1,1,0.024008350730688965,0.024008350730688965,0.024008350730688965,1.322208666939396,2.1279826464208242
1912-10-01,9.73,6.95618594522117,5.802600752811269,1,1,-0.008154943934760461,-0.008154943934760461,-0.008154943934760461,1.3114261293904508,2.110629067245119
1913-01-01,9.3,6.993096402776743,5.824736191084615,1,1,-0.04419321685508737,-0.04419321685508737,-0.04419321685508737,1.2534699900648707,2.0173535791757047
1913-04-01,8.55,7.017614569662149,5.8419846962043325,1,1,-0.08064516129032262,-0.08064516129032262,-0.08064516129032262,1.15238370054351,1.8546637744034704
1913-07-01,8.53,7.041431663053296,5.858997451291647,1,1,-0.002339181286549863,-0.002339181286549863,-0.002339181286549863,1.1496880661562736,1.8503253796095438
1913-10-01,8.04,7.057157148674504,5.872801264891067,1,1,-0.05744431418522866,-0.05744431418522866,-0.05744431418522866,1.0836450236689847,1.7440347071583506
1914-01-01,8.37,7.077831839246559,5.888606320176566,1,1,0.04104477611940305,0.04104477611940305,0.04104477611940305,1.1281229910583834,1.8156182212581338
1914-04-01,8.13,7.09440141658126,5.902792356124816,1,1,-0.028673835125447855,-0.028673835125447855,-0.028673835125447855,1.0957753784115483,1.763557483731019
1914-07-01,7.68,7.103623441516988,5.914040505769596,1,1,-0.055350553505535194,-0.055350553505535194,-0.055350553505535194,1.0351236046987318,1.6659436008676782
1914-10-01,7.35,7.10750338731987,5.923128856998901,1,1,-0.04296875,-0.04296875,-0.04296875,0.9906456373093332,1.594360086767895
1915-01-01,7.57,7.114786798543179,5.933552092081187,1,1,0.029931972789115635,0.029931972789115635,0.029931972789115635,1.0202976155689323,1.6420824295010839
1915-04-01,8.04,7.1293570851802945,5.946884040865483,1,1,0.062087186261558625,0.062087186261558625,0.062087186261558625,1.0836450236689847,1.7440347071583504
1915-07-01,8.66,7.1534616980121015,5.964055660860006,1,1,0.07711442786069655,0.07711442786069655,0.07711442786069655,1.1672096896733095,1.8785249457700641
1915-10-01,9.48,7.190100096468604,5.986308473133043,1,1,0.09468822170900704,0.09468822170900704,0.09468822170900704,1.277730699549997,2.05639913232104
1916-01-03,9.17,7.221279622508469,6.006458419505618,1,1,-0.03270042194092837,-0.03270042194092837,-0.03270042194092837,1.2359483665478346,1.9891540130151832
1916-04-03,9.36,7.254960258374477,6.027683366217607,1,1,0.02071973827699014,0.02071973827699014,0.02071973827699014,1.2615568932265793,2.0303687635574823
1916-07-03,9.68,7.2931498606048,6.05079929427952,1,1,0.03418803418803429,0.03418803418803429,0.03418803418803429,1.3046870434223599,2.0997830802603024
1916-10-02,9.8,7.332627815555906,6.074528412670157,1,1,0.012396694214876103,0.012396694214876103,0.012396694214876103,1.3208608497457777,2.12581344902386
1917-01-01,9.31,7.363767534995971,6.095006080944396,1,1,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,1.2548178072584888,2.019522776572667
1917-04-02,9.04,7.390164896649578,6.113645282963735,1,1,-0.029001074113856218,-0.029001074113856218,-0.029001074113856218,1.218426743030799,1.9609544468546622
1917-07-02,8.53,7.408115055757459,6.128938667248775,1,1,-0.05641592920353977,-0.05641592920353977,-0.05641592920353977,1.1496880661562738,1.8503253796095431
1917-10-01,7.04,7.402317968265216,6.134704878215555,1,1,-0.17467760844079716,-0.17467760844079716,-0.17467760844079716,0.9488633043071709,1.527114967462038
1918-01-01,7.28,7.400391701048441,6.141953581517988,1,1,0.03409090909090917,0.03409090909090917,0.03409090909090917,0.9812109169540064,1.579175704989153
1918-04-01,7.44,7.401015453787836,6.150169065179266,1,1,0.0219780219780219,0.0219780219780219,0.0219780219780219,1.0027759920518966,1.6138828633405629
1918-07-01,7.58,7.403834108058894,6.159218628057879,1,1,0.018817204301075252,0.018817204301075252,0.018817204301075252,1.0216454327625506,1.6442516268980465
1918-10-01,8.06,7.414167429191825,6.1712488899056135,1,1,0.0633245382585752,0.0633245382585752,0.0633245382585752,1.0863406580562214,1.7483731019522764
1919-01-01,7.85,7.421030934243922,6.181873896931527,1,1,-0.026054590570719682,-0.026054590570719682,-0.026054590570719682,1.0580364969902403,1.7028199566160507
1919-04-01,8.97,7.445424147877876,6.199520264672466,1,1,0.14267515923566898,0.14267515923566898,0.14267515923566898,1.2089920226754722,1.9457700650759207
1919-07-01,9.01,7.4700631376750755,6.21730811109859,1,1,0.004459308807134743,0.004459308807134743,0.004459308807134743,1.2143832914499446,1.9544468546637728
1919-10-01,8.92,7.492896789050271,6.234413755965054,1,1,-0.009988901220865709,-0.009988901220865709,-0.009988901220865709,1.2022529367073813,1.9349240780911046
1920-01-01,8.67,7.511433847490425,6.249828858775402,1,1,-0.028026905829596438,-0.028026905829596438,-0.028026905829596438,1.1685575068669278,1.8806941431670265
1920-04-01,7.92,7.51786796012837,6.260399562200874,1,1,-0.08650519031141868,-0.08650519031141868,-0.08650519031141868,1.0674712173455674,1.7180043383947925
1920-07-01,7.87,7.523413346583042,6.270586906743906,1,1,-0.0063131313131312705,-0.0063131313131312705,-0.0063131313131312705,1.0607321313774767,1.707158351409977
1920-10-01,6.81,7.512178490731341,6.274000913663249,1,1,-0.1346886912325287,-0.1346886912325287,-0.1346886912325287,0.9178635088539536,1.477223427331886
1921-01-03,6.88,7.502222923948171,6.2778363509185455,1,1,0.010279001468428861,0.010279001468428861,0.010279001468428861,0.9272982292092807,1.492407809110628
1921-04-01,6.55,7.487227287350563,6.279558905659567,1,1,-0.04796511627906974,-0.04796511627906974,-0.04796511627906974,0.8828202618198822,1.4208242950108452
1921-07-01,6.61,7.47341268440016,6.281650304990835,1,1,0.009160305343511421,0.009160305343511421,0.009160305343511421,0.890907164981591,1.433839479392624
1921-10-03,7.31,7.470839256299371,6.28815884736431,1,1,0.10590015128593033,0.10590015128593033,0.10590015128593033,0.9852543685348607,1.5856832971800423
1922-01-02,7.74,7.475078008168673,6.297347715418967,1,1,0.05882352941176472,0.05882352941176472,0.05882352941176472,1.0432105078604408,1.6789587852494565
1922-04-03,8.45,7.490431110402238,6.310972096966948,1,1,0.0917312661498706,0.0917312661498706,0.0917312661498706,1.1389055286073286,1.8329718004338378
1922-07-03,9.06,7.515148730710864,6.328371007745638,1,1,0.07218934911242614,0.07218934911242614,0.07218934911242614,1.2211223774180353,1.9652928416485884
1922-10-02,8.78,7.535067648337464,6.34388764693712,1,1,-0.030905077262693315,-0.030905077262693315,-0.030905077262693315,1.183383495996727,1.9045553145336207
1923-01-01,9.43,7.5649091026943545,6.363420003602075,1,1,0.07403189066059235,0.07403189066059235,0.07403189066059235,1.2709916135819064,2.045553145336224
1923-04-02,8.34,7.577115258557436,6.375930003579277,1,1,-0.1155885471898197,-0.1155885471898197,-0.1155885471898197,1.1240795394775291,1.8091106290672436
1923-07-02,8.1,7.585349663934484,6.38684183899966,1,1,-0.02877697841726623,-0.02877697841726623,-0.02877697841726623,1.0917319268306938,1.7570498915401287
1923-10-01,8.27,7.596131558990635,6.398760561537637,1,1,0.020987654320987703,0.020987654320987703,0.020987654320987703,1.1146448191222023,1.7939262472885018
1924-01-01,8.87,7.616192479321492,6.414401317477273,1,1,0.07255139056831927,0.07255139056831927,0.07255139056831927,1.1955138507392908,1.9240780911062891
1924-04-01,8.47,7.629638267048713,6.427411435721088,1,1,-0.04509582863585104,-0.04509582863585104,-0.04509582863585104,1.1416011629945655,1.8373101952277646
1924-07-01,9.25,7.6551557746542445,6.445275920305131,1,1,0.09208972845336483,0.09208972845336483,0.09208972845336483,1.2467309040967804,2.0065075921908884
1924-10-01,10.16,7.694602140407722,6.468786832201934,1,1,0.09837837837837848,0.09837837837837848,0.09837837837837848,1.3693822687160313,2.2039045553145327
1925-01-01,10.58,7.740041476779254,6.494807168706985,1,1,0.04133858267716528,0.04133858267716528,0.04133858267716528,1.425990590847993,2.2950108459869836
1925-04-01,10.8,7.788229799979581,6.522055224601245,1,1,0.020793950850661602,0.020793950850661602,0.020793950850661602,1.455642569107592,2.3427331887201723
1925-07-01,11.51,7.846840354310611,6.553624495331617,1,1,0.06574074074074066,0.06574074074074066,0.06574074074074066,1.55133758985448,2.496746203904554
1925-10-01,12.46,7.919488537707295,6.591006618778885,1,1,0.08253692441355343,0.08253692441355343,0.08253692441355343,1.6793802232482034,2.7028199566160507
1926-01-01,11.81,7.980756434751275,6.624038222457499,1,1,-0.0521669341894061,-0.0521669341894061,-0.0521669341894061,1.5917721056630243,2.561822125813448
1926-04-01,12.11,8.045783892471729,6.658759499530553,1,1,0.025402201524131973,0.025402201524131973,0.025402201524131973,1.6322066214715683,2.6268980477223414
1926-07-01,13.32,8.128842413850126,6.700919249533524,1,1,0.09991742361684564,0.09991742361684564,0.09991742361684564,1.7952925018993633,2.8893709327548796
1926-10-01,13.49,8.213270092372172,6.743888115042806,1,1,0.01276276276276267,0.01276276276276267,0.01276276276276267,1.8182053941908716,2.9262472885032524
1927-01-03,13.87,8.302352453122216,6.78899008899823,1,1,0.028169014084507005,0.028169014084507005,0.028169014084507005,1.8694224475483607,3.008676789587851
1927-04-01,14.89,8.40609493417541,6.840262303624823,1,1,0.07354001441961078,0.07354001441961078,0.07354001441961078,2.0068998012974113,3.2299349240780897
1927-07-01,16.94,8.540487139936427,6.90418469410821,1,1,0.1376762928139692,0.1376762928139692,0.1376762928139692,2.2832023259891305,3.67462039045553
1927-10-03,17.66,8.68410151568546,6.972259474525246,1,1,0.04250295159386064,0.04250295159386064,0.04250295159386064,2.3802451639296365,3.830802603036875
1928-01-02,19.280001,8.850966074493565,7.050156572787745,1,1,0.09173278595696477,0.09173278595696477,0.09173278595696477,2.5985916840774945,4.18221279826464
1928-04-02,19.139999,9.01299808906847,7.126674562833391,1,1,-0.007261514146187031,-0.007261514146187031,-0.007261514146187031,2.5797219738034016,4.151843600867677
1928-07-02,21.139999,9.203974481366604,7.215366489650901,1,1,0.10449321340089934,0.10449321340089934,0.10449321340089934,2.84928541252703,4.585683080260301
1928-10-01,24.35,9.442494568274217,7.323813537184756,1,1,0.15184489838433768,0.15184489838433768,0.15184489838433768,3.2819348664601726,5.281995661605203
1929-01-01,25.530001,9.695841126254152,7.439042571759535,1,1,0.04845999999999995,0.04845999999999995,0.04845999999999995,3.4409774300888323,5.53796117136659
1929-04-01,27.41,9.974804258124166,7.565441036495234,1,1,0.07363881419354446,0.07363881419354446,0.07363881419354446,3.694366927707324,5.945770065075918
1929-07-01,30.16,10.292681356421424,7.708444574238935,1,1,0.10032834731849682,0.10032834731849682,0.10032834731849682,4.065016655952312,6.542299349240777
1929-10-01,21.450001,10.468387177580142,7.795416450351346,1,1,-0.28879307029177714,-0.28879307029177714,-0.28879307029177714,2.891068015092631,4.6529286334056374
1930-01-01,24.15,10.68384564722455,7.898926472817476,1,1,0.1258740733858239,0.1258740733858239,0.1258740733858239,3.254978522587809,5.23861171366594
1930-04-01,20.459999,10.837800818134399,7.978426931850277,1,1,-0.1527950724637681,-0.1527950724637681,-0.1527950724637681,2.757633843360996,4.438177657266809
1930-07-01,18.59,10.959882695014173,8.045588786711983,1,1,-0.09139780505365613,-0.09139780505365613,-0.09139780505365613,2.5055921629361233,4.0325379609544445
1930-10-01,15.34,11.02886092028954,8.091755946289755,1,1,-0.1748251748251748,-0.1748251748251748,-0.1748251748251748,2.067551575010228,3.32754880694143
1931-01-01,16.690001,11.118012732568445,8.146175218781591,1,1,0.08800528031290744,0.08800528031290744,0.08800528031290744,2.249507030930396,3.620390672451191
1931-04-01,14.83,11.176469224968944,8.188477907270315,1,1,-0.11144403166902139,-0.11144403166902139,-0.11144403166902139,1.9988128981357025,3.216919739696311
1931-07-01,9.71,11.153375221426126,8.19810779393316,1,1,-0.3452461227242076,-0.3452461227242076,-0.3452461227242076,1.3087304950032146,2.1062906724511925
1931-10-01,8.12,11.10560553289973,8.197613440807,1,1,-0.16374871266735336,-0.16374871266735336,-0.16374871266735336,1.0944275612179302,1.7613882863340558
1932-01-01,7.31,11.045832217420996,8.191995634219614,1,1,-0.0997536945812808,-0.0997536945812808,-0.0997536945812808,0.9852543685348608,1.5856832971800428
1932-04-01,4.43,10.941645883288382,8.168185535268856,1,1,-0.39398084815321477,-0.39398084815321477,-0.39398084815321477,0.5970830167728363,0.9609544468546634
1932-07-01,8.08,10.896580593787778,8.167627398969685,1,1,0.8239277652370205,0.8239277652370205,0.8239277652370205,1.0890362924434576,1.7527114967462034
1932-10-03,6.92,10.833957277350175,8.159731023026838,1,1,-0.14356435643564358,-0.14356435643564358,-0.14356435643564358,0.9326894979837532,1.501084598698481
1933-01-02,5.85,10.755469761171431,8.145112472248188,1,1,-0.15462427745664742,-0.15462427745664742,-0.15462427745664742,0.7884730582666122,1.268980477223427
1933-04-03,10.91,10.757903308239598,8.162611760398516,1,1,0.864957264957265,0.864957264957265,0.864957264957265,1.4704685582373913,2.366594360086767
1933-07-03,9.72,10.741558374251573,8.17246864799093,1,1,-0.10907424381301556,-0.10907424381301556,-0.10907424381301556,1.3100783121968327,2.1084598698481556
1933-10-02,9.97,10.729407848672809,8.183845428699849,1,1,0.025720164609053464,0.025720164609053464,0.025720164609053464,1.3437737420372862,2.1626898047722336
1934-01-01,10.62,10.727684890425992,8.199264128518204,1,1,0.0651955867602807,0.0651955867602807,0.0651955867602807,1.431381859622465,2.3036876355748364
1934-04-02,9.81,10.713233159868103,8.209458659350368,1,1,-0.07627118644067787,-0.07627118644067787,-0.07627118644067787,1.3222086669393958,2.127982646420824
1934-07-02,9.08,10.687512952626086,8.214968414670935,1,1,-0.07441386340468914,-0.07441386340468914,-0.07441386340468914,1.2238180118052715,1.9696312364425157
1934-10-01,9.5,10.668811961246147,8.223101525970486,1,1,0.04625550660792954,0.04625550660792954,0.04625550660792954,1.2804263339372335,2.060737527114967
1935-01-01,8.45,10.633870040596602,8.224537592261813,1,1,-0.1105263157894738,-0.1105263157894738,-0.1105263157894738,1.1389055286073286,1.8329718004338387
1935-04-01,10.24,10.62766736279193,8.237293683450028,1,1,0.21183431952662746,0.21183431952662746,0.21183431952662746,1.380164806264976,2.2212581344902382
1935-07-01,11.59,10.642822207472372,8.258513343681356,1,1,0.1318359375,0.1318359375,0.1318359375,1.562120127403425,2.51409978308026
1935-10-01,13.43,10.686714771134225,8.291244271885905,1,1,0.15875754961173416,0.15875754961173416,0.15875754961173416,1.8101184910291628,2.9132321041214744
1936-01-01,14.92,10.75338068025022,8.333198422063843,1,1,0.11094564408041707,0.11094564408041707,0.11094564408041707,2.010943252878266,3.23644251626898
1936-04-01,14.84,10.817736890010059,8.374380710531792,1,1,-0.00536193029490617,-0.00536193029490617,-0.00536193029490617,2.000160715329321,3.2190889370932747
1936-07-01,16.01,10.899504813002027,8.422707414895514,1,1,0.0788409703504045,0.0788409703504045,0.0788409703504045,2.1578553269826437,3.4728850325379605
1936-10-01,17.18,10.998410249017743,8.478133317332885,1,1,0.07307932542161133,0.07307932542161133,0.07307932542161133,2.3155499386359657,3.7266811279826455
1937-01-01,17.92,11.107411662419038,8.537891967223182,1,1,0.043073341094295836,0.043073341094295836,0.043073341094295836,2.4152884109637083,3.8872017353579174
1937-04-01,15.4,11.175011478758897,8.581323030721768,1,1,-0.1406250000000001,-0.1406250000000001,-0.1406250000000001,2.0756384781719364,3.3405639913232097
1937-07-01,13.76,11.215719959408364,8.614099467236187,1,1,-0.10649350649350653,-0.10649350649350653,-0.10649350649350653,1.8545964584185612,2.9848156182212575
1937-10-01,10.55,11.205236180520043,8.626352002253679,1,1,-0.23328488372093015,-0.23328488372093015,-0.23328488372093015,1.4219471392671383,2.288503253796095
1938-01-03,8.5,11.162634035944924,8.625552306036884,1,1,-0.1943127962085308,-0.1943127962085308,-0.1943127962085308,1.1456446145754196,1.843817787418655
1938-04-01,11.56,11.168891767662327,8.644124759796144,1,1,0.3600000000000001,0.3600000000000001,0.3600000000000001,1.5580766758225708,2.507592190889371
1938-07-01,12.24,11.185759613840874,8.666883463848066,1,1,0.05882352941176472,0.05882352941176472,0.05882352941176472,1.6497282449886044,2.6550976138828633
1938-10-03,13.14,11.216535052992986,8.695194328000925,1,1,0.07352941176470584,0.07352941176470584,0.07352941176470584,1.771031792414237,2.8503253796095445
1939-01-02,10.98,11.21281009152853,8.709655123393324,1,1,-0.1643835616438356,-0.1643835616438356,-0.1643835616438356,1.4799032785927186,2.3817787418655096
1939-04-03,10.86,11.20725402709501,8.723264901093366,1,1,-0.010928961748634003,-0.010928961748634003,-0.010928961748634003,1.4637294722693008,2.3557483731019517
1939-07-03,12.79,11.232179160526584,8.74900373083328,1,1,0.1777163904235728,0.1777163904235728,0.1777163904235728,1.723858190637602,2.7744034707158347
1939-10-02,12.46,11.251514921778135,8.772491048992562,1,1,-0.025801407349491656,-0.025801407349491656,-0.025801407349491656,1.6793802232482036,2.702819956616052
1940-01-01,12.18,11.266136734033598,8.79405756134071,1,1,-0.022471910112359605,-0.022471910112359605,-0.022471910112359605,1.6416413418268956,2.6420824295010843
1940-04-01,9.98,11.245882612237793,8.80156352614235,1,1,-0.1806239737274219,-0.1806239737274219,-0.1806239737274219,1.3451215592309047,2.1648590021691976
1940-07-01,10.66,11.236656114407277,8.813325782306007,1,1,0.06813627254509025,0.06813627254509025,0.06813627254509025,1.4367731283969385,2.31236442516269
1940-10-01,10.58,11.226315073235508,8.824507264696475,1,1,-0.007504690431519689,-0.007504690431519689,-0.007504690431519689,1.4259905908479933,2.295010845986985
1941-01-01,9.96,11.206373103578256,8.831693927578142,1,1,-0.05860113421550084,-0.05860113421550084,-0.05860113421550084,1.3424259248436687,2.1605206073752714
1941-04-01,9.85,11.185012897222693,8.83813890272005,1,1,-0.011044176706827447,-0.011044176706827447,-0.011044176706827447,1.327599935713869,2.1366594360086766
1941-07-01,10.2,11.169500883093201,8.846758276753468,1,1,0.035532994923857864,0.035532994923857864,0.035532994923857864,1.374773537490504,2.212581344902386
1941-10-01,8.69,11.130453625091732,8.845766135761357,1,1,-0.14803921568627454,-0.14803921568627454,-0.14803921568627454,1.1712531412541645,1.8850325379609543
1942-01-01,8.01,11.081312623121784,8.84047647667426,1,1,-0.0782508630609896,-0.0782508630609896,-0.0782508630609896,1.079601572088131,1.737527114967462
1942-04-01,8.3,11.037512424332466,8.83705573948012,1,1,0.0362047440699127,0.0362047440699127,0.0362047440699127,1.118688270703057,1.8004338394793928
1942-07-01,8.85,11.003063409776049,8.837137665179611,1,1,0.06626506024096379,0.06626506024096379,0.06626506024096379,1.1928182163520546,1.9197396963123645
1942-10-01,9.77,10.983645088362252,8.843041857172144,1,1,0.10395480225988707,0.10395480225988707,0.10395480225988707,1.3168173981649236,2.119305856832972
1943-01-01,11.58,10.993036504293555,8.86036437706346,1,1,0.18526100307062432,0.18526100307062432,0.18526100307062432,1.560772310209807,2.5119305856832974
1943-04-01,12.35,11.014406008162947,8.88245067847445,1,1,0.06649395509499123,0.06649395509499123,0.06649395509499123,1.6645542341184036,2.6789587852494576
1943-07-01,12.08,11.031187015908413,8.902688332408156,1,1,-0.02186234817813759,-0.02186234817813759,-0.02186234817813759,1.628163169890714,2.6203904555314534
1943-10-01,11.67,11.041247062901983,8.920202963215699,1,1,-0.03394039735099341,-0.03394039735099341,-0.03394039735099341,1.57290266495237,2.531453362255965
1944-01-03,12.02,11.056660494982268,8.939821931802943,1,1,0.029991431019708692,0.029991431019708692,0.029991431019708692,1.620076266729005,2.6073752711496745
1944-04-03,12.98,11.08694930608491,8.965392679070012,1,1,0.07986688851913493,0.07986688851913493,0.07986688851913493,1.7494667173163467,2.8156182212581347
1944-07-03,12.74,11.112981600477273,8.989282598822733,1,1,-0.018489984591679498,-0.018489984591679498,-0.018489984591679498,1.7171191046695113,2.7635574837310197
1944-10-02,13.28,11.147107874485505,9.01643903807069,1,1,0.042386185243328045,0.042386185243328045,0.042386185243328045,1.789901233124891,2.880694143167028
1945-01-01,13.61,11.185893577249514,9.045512208715811,1,1,0.02484939759036142,0.02484939759036142,0.02484939759036142,1.8343792005142896,2.9522776572668112
1945-04-02,14.87,11.243911001229836,9.082376055496091,1,1,0.09257898603967663,0.09257898603967663,0.09257898603967663,2.004204166910175,3.2255965292841644
1945-07-02,16.049999,11.31959742640732,9.126474934891684,1,1,0.07935433759246813,0.07935433759246813,0.07935433759246813,2.1632464609753965,3.4815616052060734
1945-10-01,17.360001,11.414721892133189,9.178585859354396,1,1,0.08162006739065841,0.08162006739065841,0.08162006739065841,2.339810782902812,3.765726898047722
1946-01-01,18.040001,11.519056996194083,9.234670765307849,1,1,0.039170504656076854,0.039170504656076854,0.039170504656076854,2.4314623520688454,3.913232321041214
1946-04-01,18.43,11.627890744285514,9.292869051603368,1,1,0.021618568646420755,0.021618568646420755,0.021618568646420755,2.4840270878382333,3.9978308026030356
1946-07-01,14.96,11.68036490579283,9.328736968998284,1,1,-0.1882799782962561,-0.1882799782962561,-0.1882799782962561,2.0163345216527384,3.245119305856832
1946-10-01,15.3,11.737367033260659,9.366529772991965,1,1,0.022727272727272707,0.022727272727272707,0.022727272727272707,2.062160306235755,3.3188720173535784
1947-01-01,15.17,11.791424245335294,9.403260597213535,1,1,-0.008496732026143872,-0.008496732026143872,-0.008496732026143872,2.044638682718719,3.2906724511930574
1947-04-01,15.21,11.845260083991432,9.440012112421044,1,1,0.002636783124588149,0.002636783124588149,0.002636783124588149,2.0500299514931917,3.29934924078091
1947-07-01,15.11,11.89667331101519,9.475898111709519,1,1,-0.0065746219592374144,-0.0065746219592374144,-0.0065746219592374144,2.0365517795570103,3.277657266811279
1947-10-01,15.3,11.950269006904715,9.512759516065788,1,1,0.012574454003970947,0.012574454003970947,0.012574454003970947,2.062160306235755,3.3188720173535784
1948-01-01,15.08,11.999556109158185,9.547995215331195,1,1,-0.014379084967320321,-0.014379084967320321,-0.014379084967320321,2.0325083279761555,3.2711496746203896
1948-04-01,16.74,12.074208768856481,9.59351423295568,1,1,0.11007957559681691,0.11007957559681691,0.11007957559681691,2.256245982116767,3.631236442516268
1948-07-01,15.49,12.128000756748504,9.630833763126846,1,1,-0.07467144563918748,-0.07467144563918748,-0.07467144563918748,2.0877688329144997,3.360086767895878
1948-10-01,15.2,12.17637869758711,9.666081650701992,1,1,-0.018721755971594645,-0.018721755971594645,-0.018721755971594645,2.0486821342995736,3.297180043383947
1949-01-03,15.06,12.221790056680225,9.700220374431726,1,1,-0.009210526315789447,-0.009210526315789447,-0.009210526315789447,2.02981269358892,3.2668112798264635
